,0,1
1588,GAAC_postivecharge,545
1589,GAAC_negativecharge,530
1590,GAAC_uncharge,1
1591,GDPC_alphaticr.alphaticr,152
1592,GDPC_alphaticr.aromatic,851
1593,GDPC_alphaticr.postivecharger,955
1594,GDPC_alphaticr.negativecharger,258
1595,GDPC_alphaticr.uncharger,418
1596,GDPC_aromatic.alphaticr,862
1597,GDPC_aromatic.aromatic,2501
1598,GDPC_aromatic.postivecharger,1217
1599,GDPC_aromatic.negativecharger,931
1600,GDPC_aromatic.uncharger,1557
1601,GDPC_postivecharger.alphaticr,829
1602,GDPC_postivecharger.aromatic,1241
1603,GDPC_postivecharger.postivecharger,536
1604,GDPC_postivecharger.negativecharger,1932
1605,GDPC_postivecharger.uncharger,580
1606,GDPC_negativecharger.alphaticr,594
1607,GDPC_negativecharger.aromatic,1829
1608,GDPC_negativecharger.postivecharger,2187
1609,GDPC_negativecharger.negativecharger,1049
1610,GDPC_negativecharger.uncharger,926
1611,GDPC_uncharger.alphaticr,719
1612,GDPC_uncharger.aromatic,1095
1613,GDPC_uncharger.postivecharger,894
1614,GDPC_uncharger.negativecharger,1482
1615,GDPC_uncharger.uncharger,59
1616,GTPC_alphaticr.alphaticr.alphaticr,710
1617,GTPC_alphaticr.alphaticr.aromatic,794
1618,GTPC_alphaticr.alphaticr.postivecharger,1169
1619,GTPC_alphaticr.alphaticr.negativecharger,74
1620,GTPC_alphaticr.alphaticr.uncharger,856
1621,GTPC_alphaticr.aromatic.alphaticr,747
1622,GTPC_alphaticr.aromatic.aromatic,3637
1623,GTPC_alphaticr.aromatic.postivecharger,3431
1624,GTPC_alphaticr.aromatic.negativecharger,1430
1625,GTPC_alphaticr.aromatic.uncharger,1384
1626,GTPC_alphaticr.postivecharger.alphaticr,915
1627,GTPC_alphaticr.postivecharger.aromatic,2265
1628,GTPC_alphaticr.postivecharger.postivecharger,916
1629,GTPC_alphaticr.postivecharger.negativecharger,1474
1630,GTPC_alphaticr.postivecharger.uncharger,2081
1631,GTPC_alphaticr.negativecharger.alphaticr,978
1632,GTPC_alphaticr.negativecharger.aromatic,2270
1633,GTPC_alphaticr.negativecharger.postivecharger,1734
1634,GTPC_alphaticr.negativecharger.negativecharger,2859
1635,GTPC_alphaticr.negativecharger.uncharger,1951
1636,GTPC_alphaticr.uncharger.alphaticr,677
1637,GTPC_alphaticr.uncharger.aromatic,1862
1638,GTPC_alphaticr.uncharger.postivecharger,1806
1639,GTPC_alphaticr.uncharger.negativecharger,2603
1640,GTPC_alphaticr.uncharger.uncharger,1011
1641,GTPC_aromatic.alphaticr.alphaticr,1270
1642,GTPC_aromatic.alphaticr.aromatic,2729
1643,GTPC_aromatic.alphaticr.postivecharger,1940
1644,GTPC_aromatic.alphaticr.negativecharger,2880
1645,GTPC_aromatic.alphaticr.uncharger,3637
1646,GTPC_aromatic.aromatic.alphaticr,4077
1647,GTPC_aromatic.aromatic.aromatic,4077
1648,GTPC_aromatic.aromatic.postivecharger,2069
1649,GTPC_aromatic.aromatic.negativecharger,4077
1650,GTPC_aromatic.aromatic.uncharger,2602
1651,GTPC_aromatic.postivecharger.alphaticr,2472
1652,GTPC_aromatic.postivecharger.aromatic,3431
1653,GTPC_aromatic.postivecharger.postivecharger,3637
1654,GTPC_aromatic.postivecharger.negativecharger,3007
1655,GTPC_aromatic.postivecharger.uncharger,3431
1656,GTPC_aromatic.negativecharger.alphaticr,1425
1657,GTPC_aromatic.negativecharger.aromatic,4077
1658,GTPC_aromatic.negativecharger.postivecharger,3637
1659,GTPC_aromatic.negativecharger.negativecharger,2705
1660,GTPC_aromatic.negativecharger.uncharger,1661
1661,GTPC_aromatic.uncharger.alphaticr,1545
1662,GTPC_aromatic.uncharger.aromatic,3281
1663,GTPC_aromatic.uncharger.postivecharger,2574
1664,GTPC_aromatic.uncharger.negativecharger,3637
1665,GTPC_aromatic.uncharger.uncharger,1687
1666,GTPC_postivecharger.alphaticr.alphaticr,902
1667,GTPC_postivecharger.alphaticr.aromatic,1670
1668,GTPC_postivecharger.alphaticr.postivecharger,878
1669,GTPC_postivecharger.alphaticr.negativecharger,1909
1670,GTPC_postivecharger.alphaticr.uncharger,1560
1671,GTPC_postivecharger.aromatic.alphaticr,1878
1672,GTPC_postivecharger.aromatic.aromatic,3431
1673,GTPC_postivecharger.aromatic.postivecharger,2713
1674,GTPC_postivecharger.aromatic.negativecharger,3637
1675,GTPC_postivecharger.aromatic.uncharger,1934
1676,GTPC_postivecharger.postivecharger.alphaticr,1419
1677,GTPC_postivecharger.postivecharger.aromatic,2856
1678,GTPC_postivecharger.postivecharger.postivecharger,2561
1679,GTPC_postivecharger.postivecharger.negativecharger,2902
1680,GTPC_postivecharger.postivecharger.uncharger,1936
1681,GTPC_postivecharger.negativecharger.alphaticr,1626
1682,GTPC_postivecharger.negativecharger.aromatic,4077
1683,GTPC_postivecharger.negativecharger.postivecharger,3007
1684,GTPC_postivecharger.negativecharger.negativecharger,3281
1685,GTPC_postivecharger.negativecharger.uncharger,2635
1686,GTPC_postivecharger.uncharger.alphaticr,2018
1687,GTPC_postivecharger.uncharger.aromatic,2756
1688,GTPC_postivecharger.uncharger.postivecharger,1207
1689,GTPC_postivecharger.uncharger.negativecharger,1103
1690,GTPC_postivecharger.uncharger.uncharger,702
1691,GTPC_negativecharger.alphaticr.alphaticr,743
1692,GTPC_negativecharger.alphaticr.aromatic,2796
1693,GTPC_negativecharger.alphaticr.postivecharger,1946
1694,GTPC_negativecharger.alphaticr.negativecharger,1867
1695,GTPC_negativecharger.alphaticr.uncharger,898
1696,GTPC_negativecharger.aromatic.alphaticr,3114
1697,GTPC_negativecharger.aromatic.aromatic,4077
1698,GTPC_negativecharger.aromatic.postivecharger,4077
1699,GTPC_negativecharger.aromatic.negativecharger,3281
1700,GTPC_negativecharger.aromatic.uncharger,2853
1701,GTPC_negativecharger.postivecharger.alphaticr,1540
1702,GTPC_negativecharger.postivecharger.aromatic,2429
1703,GTPC_negativecharger.postivecharger.postivecharger,2504
1704,GTPC_negativecharger.postivecharger.negativecharger,4077
1705,GTPC_negativecharger.postivecharger.uncharger,2874
1706,GTPC_negativecharger.negativecharger.alphaticr,759
1707,GTPC_negativecharger.negativecharger.aromatic,3637
1708,GTPC_negativecharger.negativecharger.postivecharger,4077
1709,GTPC_negativecharger.negativecharger.negativecharger,3007
1710,GTPC_negativecharger.negativecharger.uncharger,1710
1711,GTPC_negativecharger.uncharger.alphaticr,1124
1712,GTPC_negativecharger.uncharger.aromatic,1776
1713,GTPC_negativecharger.uncharger.postivecharger,1086
1714,GTPC_negativecharger.uncharger.negativecharger,1654
1715,GTPC_negativecharger.uncharger.uncharger,1241
1716,GTPC_uncharger.alphaticr.alphaticr,910
1717,GTPC_uncharger.alphaticr.aromatic,1906
1718,GTPC_uncharger.alphaticr.postivecharger,1587
1719,GTPC_uncharger.alphaticr.negativecharger,1932
1720,GTPC_uncharger.alphaticr.uncharger,672
1721,GTPC_uncharger.aromatic.alphaticr,1153
1722,GTPC_uncharger.aromatic.aromatic,3007
1723,GTPC_uncharger.aromatic.postivecharger,3007
1724,GTPC_uncharger.aromatic.negativecharger,1413
1725,GTPC_uncharger.aromatic.uncharger,1662
1726,GTPC_uncharger.postivecharger.alphaticr,1650
1727,GTPC_uncharger.postivecharger.aromatic,2576
1728,GTPC_uncharger.postivecharger.postivecharger,2522
1729,GTPC_uncharger.postivecharger.negativecharger,3637
1730,GTPC_uncharger.postivecharger.uncharger,1030
1731,GTPC_uncharger.negativecharger.alphaticr,1081
1732,GTPC_uncharger.negativecharger.aromatic,1332
1733,GTPC_uncharger.negativecharger.postivecharger,2570
1734,GTPC_uncharger.negativecharger.negativecharger,4077
1735,GTPC_uncharger.negativecharger.uncharger,1546
1736,GTPC_uncharger.uncharger.alphaticr,589
1737,GTPC_uncharger.uncharger.aromatic,1347
1738,GTPC_uncharger.uncharger.postivecharger,1191
1739,GTPC_uncharger.uncharger.negativecharger,1438
1740,GTPC_uncharger.uncharger.uncharger,673
1741,KSCTriad_g1.g1.g1.gap0,1565
1742,KSCTriad_g1.g1.g2.gap0,1648
1743,KSCTriad_g1.g1.g3.gap0,2421
1744,KSCTriad_g1.g1.g4.gap0,4077
1745,KSCTriad_g1.g1.g5.gap0,3114
1746,KSCTriad_g1.g1.g6.gap0,1779
1747,KSCTriad_g1.g1.g7.gap0,3281
1748,KSCTriad_g1.g2.g1.gap0,1117
1749,KSCTriad_g1.g2.g2.gap0,1487
1750,KSCTriad_g1.g2.g3.gap0,1861
1751,KSCTriad_g1.g2.g4.gap0,1145
1752,KSCTriad_g1.g2.g5.gap0,3007
1753,KSCTriad_g1.g2.g6.gap0,3808
1754,KSCTriad_g1.g2.g7.gap0,3281
1755,KSCTriad_g1.g3.g1.gap0,1161
1756,KSCTriad_g1.g3.g2.gap0,2043
1757,KSCTriad_g1.g3.g3.gap0,1221
1758,KSCTriad_g1.g3.g4.gap0,2518
1759,KSCTriad_g1.g3.g5.gap0,3281
1760,KSCTriad_g1.g3.g6.gap0,3637
1761,KSCTriad_g1.g3.g7.gap0,2280
1762,KSCTriad_g1.g4.g1.gap0,3007
1763,KSCTriad_g1.g4.g2.gap0,1079
1764,KSCTriad_g1.g4.g3.gap0,3007
1765,KSCTriad_g1.g4.g4.gap0,2806
1766,KSCTriad_g1.g4.g5.gap0,2227
1767,KSCTriad_g1.g4.g6.gap0,3007
1768,KSCTriad_g1.g4.g7.gap0,3637
1769,KSCTriad_g1.g5.g1.gap0,1950
1770,KSCTriad_g1.g5.g2.gap0,2137
1771,KSCTriad_g1.g5.g3.gap0,1472
1772,KSCTriad_g1.g5.g4.gap0,2762
1773,KSCTriad_g1.g5.g5.gap0,1085
1774,KSCTriad_g1.g5.g6.gap0,2152
1775,KSCTriad_g1.g5.g7.gap0,4077
1776,KSCTriad_g1.g6.g1.gap0,3007
1777,KSCTriad_g1.g6.g2.gap0,2130
1778,KSCTriad_g1.g6.g3.gap0,1909
1779,KSCTriad_g1.g6.g4.gap0,2245
1780,KSCTriad_g1.g6.g5.gap0,2906
1781,KSCTriad_g1.g6.g6.gap0,2086
1782,KSCTriad_g1.g6.g7.gap0,4077
1783,KSCTriad_g1.g7.g1.gap0,3431
1784,KSCTriad_g1.g7.g2.gap0,1134
1785,KSCTriad_g1.g7.g3.gap0,3114
1786,KSCTriad_g1.g7.g4.gap0,2382
1787,KSCTriad_g1.g7.g5.gap0,4077
1788,KSCTriad_g1.g7.g6.gap0,4077
1789,KSCTriad_g1.g7.g7.gap0,4077
1790,KSCTriad_g2.g1.g1.gap0,917
1791,KSCTriad_g2.g1.g2.gap0,1403
1792,KSCTriad_g2.g1.g3.gap0,2389
1793,KSCTriad_g2.g1.g4.gap0,1517
1794,KSCTriad_g2.g1.g5.gap0,1207
1795,KSCTriad_g2.g1.g6.gap0,1619
1796,KSCTriad_g2.g1.g7.gap0,3637
1797,KSCTriad_g2.g2.g1.gap0,706
1798,KSCTriad_g2.g2.g2.gap0,1681
1799,KSCTriad_g2.g2.g3.gap0,2877
1800,KSCTriad_g2.g2.g4.gap0,1471
1801,KSCTriad_g2.g2.g5.gap0,812
1802,KSCTriad_g2.g2.g6.gap0,1752
1803,KSCTriad_g2.g2.g7.gap0,3637
1804,KSCTriad_g2.g3.g1.gap0,1563
1805,KSCTriad_g2.g3.g2.gap0,2326
1806,KSCTriad_g2.g3.g3.gap0,1507
1807,KSCTriad_g2.g3.g4.gap0,3486
1808,KSCTriad_g2.g3.g5.gap0,2718
1809,KSCTriad_g2.g3.g6.gap0,2094
1810,KSCTriad_g2.g3.g7.gap0,4077
1811,KSCTriad_g2.g4.g1.gap0,1768
1812,KSCTriad_g2.g4.g2.gap0,2024
1813,KSCTriad_g2.g4.g3.gap0,2832
1814,KSCTriad_g2.g4.g4.gap0,1929
1815,KSCTriad_g2.g4.g5.gap0,2894
1816,KSCTriad_g2.g4.g6.gap0,1003
1817,KSCTriad_g2.g4.g7.gap0,1965
1818,KSCTriad_g2.g5.g1.gap0,1431
1819,KSCTriad_g2.g5.g2.gap0,2419
1820,KSCTriad_g2.g5.g3.gap0,1957
1821,KSCTriad_g2.g5.g4.gap0,1428
1822,KSCTriad_g2.g5.g5.gap0,958
1823,KSCTriad_g2.g5.g6.gap0,2580
1824,KSCTriad_g2.g5.g7.gap0,4077
1825,KSCTriad_g2.g6.g1.gap0,2624
1826,KSCTriad_g2.g6.g2.gap0,1465
1827,KSCTriad_g2.g6.g3.gap0,1042
1828,KSCTriad_g2.g6.g4.gap0,2577
1829,KSCTriad_g2.g6.g5.gap0,2600
1830,KSCTriad_g2.g6.g6.gap0,2434
1831,KSCTriad_g2.g6.g7.gap0,3637
1832,KSCTriad_g2.g7.g1.gap0,3637
1833,KSCTriad_g2.g7.g2.gap0,3808
1834,KSCTriad_g2.g7.g3.gap0,1742
1835,KSCTriad_g2.g7.g4.gap0,2143
1836,KSCTriad_g2.g7.g5.gap0,4077
1837,KSCTriad_g2.g7.g6.gap0,4077
1838,KSCTriad_g2.g7.g7.gap0,3808
1839,KSCTriad_g3.g1.g1.gap0,3637
1840,KSCTriad_g3.g1.g2.gap0,801
1841,KSCTriad_g3.g1.g3.gap0,1802
1842,KSCTriad_g3.g1.g4.gap0,2461
1843,KSCTriad_g3.g1.g5.gap0,1239
1844,KSCTriad_g3.g1.g6.gap0,3281
1845,KSCTriad_g3.g1.g7.gap0,4077
1846,KSCTriad_g3.g2.g1.gap0,2480
1847,KSCTriad_g3.g2.g2.gap0,1084
1848,KSCTriad_g3.g2.g3.gap0,1850
1849,KSCTriad_g3.g2.g4.gap0,2480
1850,KSCTriad_g3.g2.g5.gap0,1597
1851,KSCTriad_g3.g2.g6.gap0,1108
1852,KSCTriad_g3.g2.g7.gap0,3281
1853,KSCTriad_g3.g3.g1.gap0,1132
1854,KSCTriad_g3.g3.g2.gap0,1377
1855,KSCTriad_g3.g3.g3.gap0,880
1856,KSCTriad_g3.g3.g4.gap0,2466
1857,KSCTriad_g3.g3.g5.gap0,1259
1858,KSCTriad_g3.g3.g6.gap0,1234
1859,KSCTriad_g3.g3.g7.gap0,1351
1860,KSCTriad_g3.g4.g1.gap0,1854
1861,KSCTriad_g3.g4.g2.gap0,1587
1862,KSCTriad_g3.g4.g3.gap0,2697
1863,KSCTriad_g3.g4.g4.gap0,1330
1864,KSCTriad_g3.g4.g5.gap0,3637
1865,KSCTriad_g3.g4.g6.gap0,4077
1866,KSCTriad_g3.g4.g7.gap0,3637
1867,KSCTriad_g3.g5.g1.gap0,2854
1868,KSCTriad_g3.g5.g2.gap0,1822
1869,KSCTriad_g3.g5.g3.gap0,3114
1870,KSCTriad_g3.g5.g4.gap0,3637
1871,KSCTriad_g3.g5.g5.gap0,3114
1872,KSCTriad_g3.g5.g6.gap0,3431
1873,KSCTriad_g3.g5.g7.gap0,3007
1874,KSCTriad_g3.g6.g1.gap0,1825
1875,KSCTriad_g3.g6.g2.gap0,1694
1876,KSCTriad_g3.g6.g3.gap0,1663
1877,KSCTriad_g3.g6.g4.gap0,3281
1878,KSCTriad_g3.g6.g5.gap0,3281
1879,KSCTriad_g3.g6.g6.gap0,3637
1880,KSCTriad_g3.g6.g7.gap0,3431
1881,KSCTriad_g3.g7.g1.gap0,797
1882,KSCTriad_g3.g7.g2.gap0,3281
1883,KSCTriad_g3.g7.g3.gap0,3007
1884,KSCTriad_g3.g7.g4.gap0,2044
1885,KSCTriad_g3.g7.g5.gap0,4077
1886,KSCTriad_g3.g7.g6.gap0,4077
1887,KSCTriad_g3.g7.g7.gap0,4077
1888,KSCTriad_g4.g1.g1.gap0,1453
1889,KSCTriad_g4.g1.g2.gap0,1554
1890,KSCTriad_g4.g1.g3.gap0,1653
1891,KSCTriad_g4.g1.g4.gap0,1263
1892,KSCTriad_g4.g1.g5.gap0,1426
1893,KSCTriad_g4.g1.g6.gap0,1783
1894,KSCTriad_g4.g1.g7.gap0,4077
1895,KSCTriad_g4.g2.g1.gap0,2398
1896,KSCTriad_g4.g2.g2.gap0,3007
1897,KSCTriad_g4.g2.g3.gap0,1711
1898,KSCTriad_g4.g2.g4.gap0,1938
1899,KSCTriad_g4.g2.g5.gap0,2713
1900,KSCTriad_g4.g2.g6.gap0,1368
1901,KSCTriad_g4.g2.g7.gap0,4077
1902,KSCTriad_g4.g3.g1.gap0,2276
1903,KSCTriad_g4.g3.g2.gap0,1460
1904,KSCTriad_g4.g3.g3.gap0,2020
1905,KSCTriad_g4.g3.g4.gap0,3114
1906,KSCTriad_g4.g3.g5.gap0,3637
1907,KSCTriad_g4.g3.g6.gap0,3007
1908,KSCTriad_g4.g3.g7.gap0,3637
1909,KSCTriad_g4.g4.g1.gap0,1940
1910,KSCTriad_g4.g4.g2.gap0,2633
1911,KSCTriad_g4.g4.g3.gap0,2581
1912,KSCTriad_g4.g4.g4.gap0,2752
1913,KSCTriad_g4.g4.g5.gap0,3486
1914,KSCTriad_g4.g4.g6.gap0,1857
1915,KSCTriad_g4.g4.g7.gap0,4077
1916,KSCTriad_g4.g5.g1.gap0,1878
1917,KSCTriad_g4.g5.g2.gap0,1989
1918,KSCTriad_g4.g5.g3.gap0,4077
1919,KSCTriad_g4.g5.g4.gap0,4077
1920,KSCTriad_g4.g5.g5.gap0,2757
1921,KSCTriad_g4.g5.g6.gap0,2625
1922,KSCTriad_g4.g5.g7.gap0,4077
1923,KSCTriad_g4.g6.g1.gap0,3281
1924,KSCTriad_g4.g6.g2.gap0,2076
1925,KSCTriad_g4.g6.g3.gap0,4077
1926,KSCTriad_g4.g6.g4.gap0,2202
1927,KSCTriad_g4.g6.g5.gap0,4077
1928,KSCTriad_g4.g6.g6.gap0,2642
1929,KSCTriad_g4.g6.g7.gap0,4077
1930,KSCTriad_g4.g7.g1.gap0,4077
1931,KSCTriad_g4.g7.g2.gap0,2666
1932,KSCTriad_g4.g7.g3.gap0,4077
1933,KSCTriad_g4.g7.g4.gap0,4077
1934,KSCTriad_g4.g7.g5.gap0,4077
1935,KSCTriad_g4.g7.g6.gap0,4077
1936,KSCTriad_g4.g7.g7.gap0,4077
1937,KSCTriad_g5.g1.g1.gap0,3281
1938,KSCTriad_g5.g1.g2.gap0,1465
1939,KSCTriad_g5.g1.g3.gap0,2900
1940,KSCTriad_g5.g1.g4.gap0,2412
1941,KSCTriad_g5.g1.g5.gap0,2919
1942,KSCTriad_g5.g1.g6.gap0,3168
1943,KSCTriad_g5.g1.g7.gap0,2614
1944,KSCTriad_g5.g2.g1.gap0,936
1945,KSCTriad_g5.g2.g2.gap0,914
1946,KSCTriad_g5.g2.g3.gap0,1790
1947,KSCTriad_g5.g2.g4.gap0,2604
1948,KSCTriad_g5.g2.g5.gap0,849
1949,KSCTriad_g5.g2.g6.gap0,3637
1950,KSCTriad_g5.g2.g7.gap0,2399
1951,KSCTriad_g5.g3.g1.gap0,2122
1952,KSCTriad_g5.g3.g2.gap0,2194
1953,KSCTriad_g5.g3.g3.gap0,2078
1954,KSCTriad_g5.g3.g4.gap0,3281
1955,KSCTriad_g5.g3.g5.gap0,4077
1956,KSCTriad_g5.g3.g6.gap0,2369
1957,KSCTriad_g5.g3.g7.gap0,1962
1958,KSCTriad_g5.g4.g1.gap0,1648
1959,KSCTriad_g5.g4.g2.gap0,3281
1960,KSCTriad_g5.g4.g3.gap0,2761
1961,KSCTriad_g5.g4.g4.gap0,3431
1962,KSCTriad_g5.g4.g5.gap0,2839
1963,KSCTriad_g5.g4.g6.gap0,3486
1964,KSCTriad_g5.g4.g7.gap0,4077
1965,KSCTriad_g5.g5.g1.gap0,2622
1966,KSCTriad_g5.g5.g2.gap0,1486
1967,KSCTriad_g5.g5.g3.gap0,4077
1968,KSCTriad_g5.g5.g4.gap0,3281
1969,KSCTriad_g5.g5.g5.gap0,2892
1970,KSCTriad_g5.g5.g6.gap0,3431
1971,KSCTriad_g5.g5.g7.gap0,4077
1972,KSCTriad_g5.g6.g1.gap0,2709
1973,KSCTriad_g5.g6.g2.gap0,2797
1974,KSCTriad_g5.g6.g3.gap0,2627
1975,KSCTriad_g5.g6.g4.gap0,2768
1976,KSCTriad_g5.g6.g5.gap0,3637
1977,KSCTriad_g5.g6.g6.gap0,3431
1978,KSCTriad_g5.g6.g7.gap0,4077
1979,KSCTriad_g5.g7.g1.gap0,4077
1980,KSCTriad_g5.g7.g2.gap0,4077
1981,KSCTriad_g5.g7.g3.gap0,4077
1982,KSCTriad_g5.g7.g4.gap0,4077
1983,KSCTriad_g5.g7.g5.gap0,4077
1984,KSCTriad_g5.g7.g6.gap0,4077
1985,KSCTriad_g5.g7.g7.gap0,4077
1986,KSCTriad_g6.g1.g1.gap0,1665
1987,KSCTriad_g6.g1.g2.gap0,1416
1988,KSCTriad_g6.g1.g3.gap0,883
1989,KSCTriad_g6.g1.g4.gap0,3637
1990,KSCTriad_g6.g1.g5.gap0,2293
1991,KSCTriad_g6.g1.g6.gap0,4077
1992,KSCTriad_g6.g1.g7.gap0,3637
1993,KSCTriad_g6.g2.g1.gap0,1039
1994,KSCTriad_g6.g2.g2.gap0,2213
1995,KSCTriad_g6.g2.g3.gap0,2707
1996,KSCTriad_g6.g2.g4.gap0,2189
1997,KSCTriad_g6.g2.g5.gap0,2218
1998,KSCTriad_g6.g2.g6.gap0,3808
1999,KSCTriad_g6.g2.g7.gap0,3281
2000,KSCTriad_g6.g3.g1.gap0,3637
2001,KSCTriad_g6.g3.g2.gap0,3007
2002,KSCTriad_g6.g3.g3.gap0,1803
2003,KSCTriad_g6.g3.g4.gap0,3637
2004,KSCTriad_g6.g3.g5.gap0,1362
2005,KSCTriad_g6.g3.g6.gap0,1921
2006,KSCTriad_g6.g3.g7.gap0,4077
2007,KSCTriad_g6.g4.g1.gap0,2059
2008,KSCTriad_g6.g4.g2.gap0,1104
2009,KSCTriad_g6.g4.g3.gap0,3431
2010,KSCTriad_g6.g4.g4.gap0,3281
2011,KSCTriad_g6.g4.g5.gap0,3637
2012,KSCTriad_g6.g4.g6.gap0,4077
2013,KSCTriad_g6.g4.g7.gap0,4077
2014,KSCTriad_g6.g5.g1.gap0,2364
2015,KSCTriad_g6.g5.g2.gap0,3637
2016,KSCTriad_g6.g5.g3.gap0,2778
2017,KSCTriad_g6.g5.g4.gap0,4077
2018,KSCTriad_g6.g5.g5.gap0,2828
2019,KSCTriad_g6.g5.g6.gap0,4077
2020,KSCTriad_g6.g5.g7.gap0,4077
2021,KSCTriad_g6.g6.g1.gap0,2775
2022,KSCTriad_g6.g6.g2.gap0,2308
2023,KSCTriad_g6.g6.g3.gap0,3486
2024,KSCTriad_g6.g6.g4.gap0,1562
2025,KSCTriad_g6.g6.g5.gap0,4077
2026,KSCTriad_g6.g6.g6.gap0,3007
2027,KSCTriad_g6.g6.g7.gap0,4077
2028,KSCTriad_g6.g7.g1.gap0,4077
2029,KSCTriad_g6.g7.g2.gap0,4077
2030,KSCTriad_g6.g7.g3.gap0,3637
2031,KSCTriad_g6.g7.g4.gap0,3637
2032,KSCTriad_g6.g7.g5.gap0,2198
2033,KSCTriad_g6.g7.g6.gap0,4077
2034,KSCTriad_g6.g7.g7.gap0,4077
2035,KSCTriad_g7.g1.g1.gap0,1872
2036,KSCTriad_g7.g1.g2.gap0,2306
2037,KSCTriad_g7.g1.g3.gap0,3007
2038,KSCTriad_g7.g1.g4.gap0,3114
2039,KSCTriad_g7.g1.g5.gap0,3007
2040,KSCTriad_g7.g1.g6.gap0,4077
2041,KSCTriad_g7.g1.g7.gap0,4077
2042,KSCTriad_g7.g2.g1.gap0,1848
2043,KSCTriad_g7.g2.g2.gap0,2596
2044,KSCTriad_g7.g2.g3.gap0,3637
2045,KSCTriad_g7.g2.g4.gap0,3281
2046,KSCTriad_g7.g2.g5.gap0,4077
2047,KSCTriad_g7.g2.g6.gap0,1983
2048,KSCTriad_g7.g2.g7.gap0,4077
2049,KSCTriad_g7.g3.g1.gap0,1022
2050,KSCTriad_g7.g3.g2.gap0,3281
2051,KSCTriad_g7.g3.g3.gap0,3431
2052,KSCTriad_g7.g3.g4.gap0,3808
2053,KSCTriad_g7.g3.g5.gap0,3114
2054,KSCTriad_g7.g3.g6.gap0,4077
2055,KSCTriad_g7.g3.g7.gap0,4077
2056,KSCTriad_g7.g4.g1.gap0,2808
2057,KSCTriad_g7.g4.g2.gap0,2498
2058,KSCTriad_g7.g4.g3.gap0,2352
2059,KSCTriad_g7.g4.g4.gap0,3637
2060,KSCTriad_g7.g4.g5.gap0,4077
2061,KSCTriad_g7.g4.g6.gap0,4077
2062,KSCTriad_g7.g4.g7.gap0,4077
2063,KSCTriad_g7.g5.g1.gap0,4077
2064,KSCTriad_g7.g5.g2.gap0,2753
2065,KSCTriad_g7.g5.g3.gap0,3007
2066,KSCTriad_g7.g5.g4.gap0,3637
2067,KSCTriad_g7.g5.g5.gap0,4077
2068,KSCTriad_g7.g5.g6.gap0,4077
2069,KSCTriad_g7.g5.g7.gap0,4077
2070,KSCTriad_g7.g6.g1.gap0,4077
2071,KSCTriad_g7.g6.g2.gap0,3637
2072,KSCTriad_g7.g6.g3.gap0,4077
2073,KSCTriad_g7.g6.g4.gap0,4077
2074,KSCTriad_g7.g6.g5.gap0,3808
2075,KSCTriad_g7.g6.g6.gap0,4077
2076,KSCTriad_g7.g6.g7.gap0,4077
2077,KSCTriad_g7.g7.g1.gap0,4077
2078,KSCTriad_g7.g7.g2.gap0,4077
2079,KSCTriad_g7.g7.g3.gap0,4077
2080,KSCTriad_g7.g7.g4.gap0,4077
2081,KSCTriad_g7.g7.g5.gap0,4077
2082,KSCTriad_g7.g7.g6.gap0,4077
2083,KSCTriad_g7.g7.g7.gap0,4077
2084,SOCN_Schneider.lag1,192
2085,SOCN_Schneider.lag2,316
2086,SOCN_Schneider.lag3,357
2087,SOCN_gGrantham.lag1,86
2088,SOCN_gGrantham.lag2,174
2089,SOCN_gGrantham.lag3,133
2090,APAAC_Pc1.A,12
2091,APAAC_Pc1.R,527
2092,APAAC_Pc1.N,646
2093,APAAC_Pc1.D,294
2094,APAAC_Pc1.C,3
2095,APAAC_Pc1.Q,720
2096,APAAC_Pc1.E,186
2097,APAAC_Pc1.G,459
2098,APAAC_Pc1.H,761
2099,APAAC_Pc1.I,616
2100,APAAC_Pc1.L,194
2101,APAAC_Pc1.K,628
2102,APAAC_Pc1.M,797
2103,APAAC_Pc1.F,585
2104,APAAC_Pc1.P,194
2105,APAAC_Pc1.S,16
2106,APAAC_Pc1.T,791
2107,APAAC_Pc1.W,658
2108,APAAC_Pc1.Y,620
2109,APAAC_Pc1.V,181
2110,APAAC_Pc2.Hydrophobicity.1,215
2111,APAAC_Pc2.Hydrophilicity.1,322
2112,APAAC_Pc2.Hydrophobicity.2,444
2113,APAAC_Pc2.Hydrophilicity.2,346
2114,APAAC_Pc2.Hydrophobicity.3,481
2115,APAAC_Pc2.Hydrophilicity.3,350
2116,Geary_CIDH920105.lag1,136
2117,Geary_CIDH920105.lag2,383
2118,Geary_CIDH920105.lag3,391
2119,Geary_BHAR880101.lag1,255
2120,Geary_BHAR880101.lag2,648
2121,Geary_BHAR880101.lag3,328
2122,Geary_CHAM820101.lag1,441
2123,Geary_CHAM820101.lag2,260
2124,Geary_CHAM820101.lag3,143
2125,Geary_CHAM820102.lag1,403
2126,Geary_CHAM820102.lag2,489
2127,Geary_CHAM820102.lag3,364
2128,Geary_CHOC760101.lag1,270
2129,Geary_CHOC760101.lag2,461
2130,Geary_CHOC760101.lag3,232
2131,Geary_BIGC670101.lag1,423
2132,Geary_BIGC670101.lag2,282
2133,Geary_BIGC670101.lag3,211
2134,Geary_CHAM810101.lag1,2
2135,Geary_CHAM810101.lag2,354
2136,Geary_CHAM810101.lag3,228
