,0,1
1590,GAAC_uncharge,1
1591,GDPC_alphaticr.alphaticr,38
1592,GDPC_alphaticr.aromatic,658
1593,GDPC_alphaticr.postivecharger,1094
1594,GDPC_alphaticr.negativecharger,128
1595,GDPC_alphaticr.uncharger,403
1596,GDPC_aromatic.alphaticr,1366
1597,GDPC_aromatic.aromatic,2777
1598,GDPC_aromatic.postivecharger,1486
1599,GDPC_aromatic.negativecharger,926
1600,GDPC_aromatic.uncharger,1260
1601,GDPC_postivecharger.alphaticr,772
1602,GDPC_postivecharger.aromatic,1065
1603,GDPC_postivecharger.postivecharger,141
1604,GDPC_postivecharger.negativecharger,1132
1605,GDPC_postivecharger.uncharger,296
1606,GDPC_negativecharger.alphaticr,70
1607,GDPC_negativecharger.aromatic,1783
1608,GDPC_negativecharger.postivecharger,1559
1609,GDPC_negativecharger.negativecharger,721
1610,GDPC_negativecharger.uncharger,893
1611,GDPC_uncharger.alphaticr,556
1612,GDPC_uncharger.aromatic,629
1613,GDPC_uncharger.postivecharger,124
1614,GDPC_uncharger.negativecharger,1105
1615,GDPC_uncharger.uncharger,64
1616,GTPC_alphaticr.alphaticr.alphaticr,193
1617,GTPC_alphaticr.alphaticr.aromatic,275
1618,GTPC_alphaticr.alphaticr.postivecharger,1043
1619,GTPC_alphaticr.alphaticr.negativecharger,30
1620,GTPC_alphaticr.alphaticr.uncharger,849
1621,GTPC_alphaticr.aromatic.alphaticr,997
1622,GTPC_alphaticr.aromatic.aromatic,2716
1623,GTPC_alphaticr.aromatic.postivecharger,2470
1624,GTPC_alphaticr.aromatic.negativecharger,1526
1625,GTPC_alphaticr.aromatic.uncharger,1694
1626,GTPC_alphaticr.postivecharger.alphaticr,922
1627,GTPC_alphaticr.postivecharger.aromatic,2534
1628,GTPC_alphaticr.postivecharger.postivecharger,638
1629,GTPC_alphaticr.postivecharger.negativecharger,1563
1630,GTPC_alphaticr.postivecharger.uncharger,1742
1631,GTPC_alphaticr.negativecharger.alphaticr,846
1632,GTPC_alphaticr.negativecharger.aromatic,1873
1633,GTPC_alphaticr.negativecharger.postivecharger,1445
1634,GTPC_alphaticr.negativecharger.negativecharger,1970
1635,GTPC_alphaticr.negativecharger.uncharger,1006
1636,GTPC_alphaticr.uncharger.alphaticr,817
1637,GTPC_alphaticr.uncharger.aromatic,2430
1638,GTPC_alphaticr.uncharger.postivecharger,1055
1639,GTPC_alphaticr.uncharger.negativecharger,1664
1640,GTPC_alphaticr.uncharger.uncharger,591
1641,GTPC_aromatic.alphaticr.alphaticr,1470
1642,GTPC_aromatic.alphaticr.aromatic,2484
1643,GTPC_aromatic.alphaticr.postivecharger,3331
1644,GTPC_aromatic.alphaticr.negativecharger,2977
1645,GTPC_aromatic.alphaticr.uncharger,1801
1646,GTPC_aromatic.aromatic.alphaticr,2985
1647,GTPC_aromatic.aromatic.aromatic,4091
1648,GTPC_aromatic.aromatic.postivecharger,3099
1649,GTPC_aromatic.aromatic.negativecharger,4091
1650,GTPC_aromatic.aromatic.uncharger,2862
1651,GTPC_aromatic.postivecharger.alphaticr,2096
1652,GTPC_aromatic.postivecharger.aromatic,3099
1653,GTPC_aromatic.postivecharger.postivecharger,3099
1654,GTPC_aromatic.postivecharger.negativecharger,3219
1655,GTPC_aromatic.postivecharger.uncharger,3331
1656,GTPC_aromatic.negativecharger.alphaticr,1733
1657,GTPC_aromatic.negativecharger.aromatic,2485
1658,GTPC_aromatic.negativecharger.postivecharger,4091
1659,GTPC_aromatic.negativecharger.negativecharger,1434
1660,GTPC_aromatic.negativecharger.uncharger,2091
1661,GTPC_aromatic.uncharger.alphaticr,1297
1662,GTPC_aromatic.uncharger.aromatic,3331
1663,GTPC_aromatic.uncharger.postivecharger,2458
1664,GTPC_aromatic.uncharger.negativecharger,3605
1665,GTPC_aromatic.uncharger.uncharger,1373
1666,GTPC_postivecharger.alphaticr.alphaticr,1209
1667,GTPC_postivecharger.alphaticr.aromatic,2354
1668,GTPC_postivecharger.alphaticr.postivecharger,795
1669,GTPC_postivecharger.alphaticr.negativecharger,2852
1670,GTPC_postivecharger.alphaticr.uncharger,1250
1671,GTPC_postivecharger.aromatic.alphaticr,2480
1672,GTPC_postivecharger.aromatic.aromatic,3829
1673,GTPC_postivecharger.aromatic.postivecharger,1758
1674,GTPC_postivecharger.aromatic.negativecharger,3605
1675,GTPC_postivecharger.aromatic.uncharger,2029
1676,GTPC_postivecharger.postivecharger.alphaticr,940
1677,GTPC_postivecharger.postivecharger.aromatic,1941
1678,GTPC_postivecharger.postivecharger.postivecharger,2317
1679,GTPC_postivecharger.postivecharger.negativecharger,1933
1680,GTPC_postivecharger.postivecharger.uncharger,2115
1681,GTPC_postivecharger.negativecharger.alphaticr,2437
1682,GTPC_postivecharger.negativecharger.aromatic,3331
1683,GTPC_postivecharger.negativecharger.postivecharger,2900
1684,GTPC_postivecharger.negativecharger.negativecharger,3099
1685,GTPC_postivecharger.negativecharger.uncharger,2691
1686,GTPC_postivecharger.uncharger.alphaticr,2232
1687,GTPC_postivecharger.uncharger.aromatic,1862
1688,GTPC_postivecharger.uncharger.postivecharger,1367
1689,GTPC_postivecharger.uncharger.negativecharger,963
1690,GTPC_postivecharger.uncharger.uncharger,757
1691,GTPC_negativecharger.alphaticr.alphaticr,70
1692,GTPC_negativecharger.alphaticr.aromatic,2312
1693,GTPC_negativecharger.alphaticr.postivecharger,1107
1694,GTPC_negativecharger.alphaticr.negativecharger,2158
1695,GTPC_negativecharger.alphaticr.uncharger,872
1696,GTPC_negativecharger.aromatic.alphaticr,2406
1697,GTPC_negativecharger.aromatic.aromatic,3331
1698,GTPC_negativecharger.aromatic.postivecharger,4091
1699,GTPC_negativecharger.aromatic.negativecharger,3605
1700,GTPC_negativecharger.aromatic.uncharger,1863
1701,GTPC_negativecharger.postivecharger.alphaticr,1755
1702,GTPC_negativecharger.postivecharger.aromatic,3331
1703,GTPC_negativecharger.postivecharger.postivecharger,2066
1704,GTPC_negativecharger.postivecharger.negativecharger,3829
1705,GTPC_negativecharger.postivecharger.uncharger,2372
1706,GTPC_negativecharger.negativecharger.alphaticr,1095
1707,GTPC_negativecharger.negativecharger.aromatic,2481
1708,GTPC_negativecharger.negativecharger.postivecharger,4091
1709,GTPC_negativecharger.negativecharger.negativecharger,3605
1710,GTPC_negativecharger.negativecharger.uncharger,3099
1711,GTPC_negativecharger.uncharger.alphaticr,1175
1712,GTPC_negativecharger.uncharger.aromatic,1730
1713,GTPC_negativecharger.uncharger.postivecharger,846
1714,GTPC_negativecharger.uncharger.negativecharger,1565
1715,GTPC_negativecharger.uncharger.uncharger,1753
1716,GTPC_uncharger.alphaticr.alphaticr,941
1717,GTPC_uncharger.alphaticr.aromatic,1415
1718,GTPC_uncharger.alphaticr.postivecharger,2501
1719,GTPC_uncharger.alphaticr.negativecharger,1584
1720,GTPC_uncharger.alphaticr.uncharger,868
1721,GTPC_uncharger.aromatic.alphaticr,2053
1722,GTPC_uncharger.aromatic.aromatic,2395
1723,GTPC_uncharger.aromatic.postivecharger,3829
1724,GTPC_uncharger.aromatic.negativecharger,1893
1725,GTPC_uncharger.aromatic.uncharger,1453
1726,GTPC_uncharger.postivecharger.alphaticr,2364
1727,GTPC_uncharger.postivecharger.aromatic,2074
1728,GTPC_uncharger.postivecharger.postivecharger,1340
1729,GTPC_uncharger.postivecharger.negativecharger,2849
1730,GTPC_uncharger.postivecharger.uncharger,640
1731,GTPC_uncharger.negativecharger.alphaticr,739
1732,GTPC_uncharger.negativecharger.aromatic,1889
1733,GTPC_uncharger.negativecharger.postivecharger,2510
1734,GTPC_uncharger.negativecharger.negativecharger,3605
1735,GTPC_uncharger.negativecharger.uncharger,1261
1736,GTPC_uncharger.uncharger.alphaticr,239
1737,GTPC_uncharger.uncharger.aromatic,2201
1738,GTPC_uncharger.uncharger.postivecharger,928
1739,GTPC_uncharger.uncharger.negativecharger,1302
1740,GTPC_uncharger.uncharger.uncharger,689
1741,KSCTriad_g1.g1.g1.gap0,2127
1742,KSCTriad_g1.g1.g2.gap0,2039
1743,KSCTriad_g1.g1.g3.gap0,1313
1744,KSCTriad_g1.g1.g4.gap0,3829
1745,KSCTriad_g1.g1.g5.gap0,1689
1746,KSCTriad_g1.g1.g6.gap0,1498
1747,KSCTriad_g1.g1.g7.gap0,1755
1748,KSCTriad_g1.g2.g1.gap0,1355
1749,KSCTriad_g1.g2.g2.gap0,2938
1750,KSCTriad_g1.g2.g3.gap0,2411
1751,KSCTriad_g1.g2.g4.gap0,1836
1752,KSCTriad_g1.g2.g5.gap0,2053
1753,KSCTriad_g1.g2.g6.gap0,1618
1754,KSCTriad_g1.g2.g7.gap0,1785
1755,KSCTriad_g1.g3.g1.gap0,2552
1756,KSCTriad_g1.g3.g2.gap0,1218
1757,KSCTriad_g1.g3.g3.gap0,3605
1758,KSCTriad_g1.g3.g4.gap0,3605
1759,KSCTriad_g1.g3.g5.gap0,1852
1760,KSCTriad_g1.g3.g6.gap0,3605
1761,KSCTriad_g1.g3.g7.gap0,418
1762,KSCTriad_g1.g4.g1.gap0,1357
1763,KSCTriad_g1.g4.g2.gap0,1085
1764,KSCTriad_g1.g4.g3.gap0,3099
1765,KSCTriad_g1.g4.g4.gap0,3605
1766,KSCTriad_g1.g4.g5.gap0,2221
1767,KSCTriad_g1.g4.g6.gap0,2891
1768,KSCTriad_g1.g4.g7.gap0,3099
1769,KSCTriad_g1.g5.g1.gap0,2785
1770,KSCTriad_g1.g5.g2.gap0,2511
1771,KSCTriad_g1.g5.g3.gap0,2768
1772,KSCTriad_g1.g5.g4.gap0,2906
1773,KSCTriad_g1.g5.g5.gap0,2585
1774,KSCTriad_g1.g5.g6.gap0,1556
1775,KSCTriad_g1.g5.g7.gap0,4091
1776,KSCTriad_g1.g6.g1.gap0,4091
1777,KSCTriad_g1.g6.g2.gap0,1108
1778,KSCTriad_g1.g6.g3.gap0,2808
1779,KSCTriad_g1.g6.g4.gap0,2884
1780,KSCTriad_g1.g6.g5.gap0,1986
1781,KSCTriad_g1.g6.g6.gap0,4091
1782,KSCTriad_g1.g6.g7.gap0,3829
1783,KSCTriad_g1.g7.g1.gap0,4091
1784,KSCTriad_g1.g7.g2.gap0,1706
1785,KSCTriad_g1.g7.g3.gap0,3331
1786,KSCTriad_g1.g7.g4.gap0,3331
1787,KSCTriad_g1.g7.g5.gap0,3331
1788,KSCTriad_g1.g7.g6.gap0,4091
1789,KSCTriad_g1.g7.g7.gap0,4091
1790,KSCTriad_g2.g1.g1.gap0,883
1791,KSCTriad_g2.g1.g2.gap0,3829
1792,KSCTriad_g2.g1.g3.gap0,2531
1793,KSCTriad_g2.g1.g4.gap0,2299
1794,KSCTriad_g2.g1.g5.gap0,1803
1795,KSCTriad_g2.g1.g6.gap0,1280
1796,KSCTriad_g2.g1.g7.gap0,4091
1797,KSCTriad_g2.g2.g1.gap0,1162
1798,KSCTriad_g2.g2.g2.gap0,2174
1799,KSCTriad_g2.g2.g3.gap0,1962
1800,KSCTriad_g2.g2.g4.gap0,2305
1801,KSCTriad_g2.g2.g5.gap0,2339
1802,KSCTriad_g2.g2.g6.gap0,2224
1803,KSCTriad_g2.g2.g7.gap0,3331
1804,KSCTriad_g2.g3.g1.gap0,1729
1805,KSCTriad_g2.g3.g2.gap0,2477
1806,KSCTriad_g2.g3.g3.gap0,2276
1807,KSCTriad_g2.g3.g4.gap0,2967
1808,KSCTriad_g2.g3.g5.gap0,2821
1809,KSCTriad_g2.g3.g6.gap0,2135
1810,KSCTriad_g2.g3.g7.gap0,3829
1811,KSCTriad_g2.g4.g1.gap0,1787
1812,KSCTriad_g2.g4.g2.gap0,2874
1813,KSCTriad_g2.g4.g3.gap0,1940
1814,KSCTriad_g2.g4.g4.gap0,3099
1815,KSCTriad_g2.g4.g5.gap0,1844
1816,KSCTriad_g2.g4.g6.gap0,930
1817,KSCTriad_g2.g4.g7.gap0,3605
1818,KSCTriad_g2.g5.g1.gap0,2435
1819,KSCTriad_g2.g5.g2.gap0,2230
1820,KSCTriad_g2.g5.g3.gap0,2065
1821,KSCTriad_g2.g5.g4.gap0,2260
1822,KSCTriad_g2.g5.g5.gap0,1212
1823,KSCTriad_g2.g5.g6.gap0,4091
1824,KSCTriad_g2.g5.g7.gap0,4091
1825,KSCTriad_g2.g6.g1.gap0,2208
1826,KSCTriad_g2.g6.g2.gap0,2426
1827,KSCTriad_g2.g6.g3.gap0,1969
1828,KSCTriad_g2.g6.g4.gap0,2866
1829,KSCTriad_g2.g6.g5.gap0,2398
1830,KSCTriad_g2.g6.g6.gap0,3099
1831,KSCTriad_g2.g6.g7.gap0,4091
1832,KSCTriad_g2.g7.g1.gap0,2292
1833,KSCTriad_g2.g7.g2.gap0,3331
1834,KSCTriad_g2.g7.g3.gap0,2476
1835,KSCTriad_g2.g7.g4.gap0,4091
1836,KSCTriad_g2.g7.g5.gap0,4091
1837,KSCTriad_g2.g7.g6.gap0,4091
1838,KSCTriad_g2.g7.g7.gap0,4091
1839,KSCTriad_g3.g1.g1.gap0,1887
1840,KSCTriad_g3.g1.g2.gap0,958
1841,KSCTriad_g3.g1.g3.gap0,2805
1842,KSCTriad_g3.g1.g4.gap0,2456
1843,KSCTriad_g3.g1.g5.gap0,2914
1844,KSCTriad_g3.g1.g6.gap0,3219
1845,KSCTriad_g3.g1.g7.gap0,4091
1846,KSCTriad_g3.g2.g1.gap0,2556
1847,KSCTriad_g3.g2.g2.gap0,1711
1848,KSCTriad_g3.g2.g3.gap0,1553
1849,KSCTriad_g3.g2.g4.gap0,2508
1850,KSCTriad_g3.g2.g5.gap0,2159
1851,KSCTriad_g3.g2.g6.gap0,1897
1852,KSCTriad_g3.g2.g7.gap0,3605
1853,KSCTriad_g3.g3.g1.gap0,1767
1854,KSCTriad_g3.g3.g2.gap0,1448
1855,KSCTriad_g3.g3.g3.gap0,1371
1856,KSCTriad_g3.g3.g4.gap0,1485
1857,KSCTriad_g3.g3.g5.gap0,3331
1858,KSCTriad_g3.g3.g6.gap0,2819
1859,KSCTriad_g3.g3.g7.gap0,3099
1860,KSCTriad_g3.g4.g1.gap0,2725
1861,KSCTriad_g3.g4.g2.gap0,2010
1862,KSCTriad_g3.g4.g3.gap0,2958
1863,KSCTriad_g3.g4.g4.gap0,2605
1864,KSCTriad_g3.g4.g5.gap0,3331
1865,KSCTriad_g3.g4.g6.gap0,3331
1866,KSCTriad_g3.g4.g7.gap0,4091
1867,KSCTriad_g3.g5.g1.gap0,798
1868,KSCTriad_g3.g5.g2.gap0,1551
1869,KSCTriad_g3.g5.g3.gap0,2168
1870,KSCTriad_g3.g5.g4.gap0,3605
1871,KSCTriad_g3.g5.g5.gap0,4091
1872,KSCTriad_g3.g5.g6.gap0,3829
1873,KSCTriad_g3.g5.g7.gap0,2795
1874,KSCTriad_g3.g6.g1.gap0,1999
1875,KSCTriad_g3.g6.g2.gap0,1469
1876,KSCTriad_g3.g6.g3.gap0,3237
1877,KSCTriad_g3.g6.g4.gap0,2270
1878,KSCTriad_g3.g6.g5.gap0,3331
1879,KSCTriad_g3.g6.g6.gap0,2553
1880,KSCTriad_g3.g6.g7.gap0,3605
1881,KSCTriad_g3.g7.g1.gap0,264
1882,KSCTriad_g3.g7.g2.gap0,4091
1883,KSCTriad_g3.g7.g3.gap0,3605
1884,KSCTriad_g3.g7.g4.gap0,3099
1885,KSCTriad_g3.g7.g5.gap0,4091
1886,KSCTriad_g3.g7.g6.gap0,3605
1887,KSCTriad_g3.g7.g7.gap0,4091
1888,KSCTriad_g4.g1.g1.gap0,1991
1889,KSCTriad_g4.g1.g2.gap0,2246
1890,KSCTriad_g4.g1.g3.gap0,1153
1891,KSCTriad_g4.g1.g4.gap0,2037
1892,KSCTriad_g4.g1.g5.gap0,1949
1893,KSCTriad_g4.g1.g6.gap0,3099
1894,KSCTriad_g4.g1.g7.gap0,2307
1895,KSCTriad_g4.g2.g1.gap0,1995
1896,KSCTriad_g4.g2.g2.gap0,2247
1897,KSCTriad_g4.g2.g3.gap0,1431
1898,KSCTriad_g4.g2.g4.gap0,2008
1899,KSCTriad_g4.g2.g5.gap0,4091
1900,KSCTriad_g4.g2.g6.gap0,2056
1901,KSCTriad_g4.g2.g7.gap0,4091
1902,KSCTriad_g4.g3.g1.gap0,1799
1903,KSCTriad_g4.g3.g2.gap0,2130
1904,KSCTriad_g4.g3.g3.gap0,2472
1905,KSCTriad_g4.g3.g4.gap0,2016
1906,KSCTriad_g4.g3.g5.gap0,3099
1907,KSCTriad_g4.g3.g6.gap0,3099
1908,KSCTriad_g4.g3.g7.gap0,3605
1909,KSCTriad_g4.g4.g1.gap0,2825
1910,KSCTriad_g4.g4.g2.gap0,3099
1911,KSCTriad_g4.g4.g3.gap0,2582
1912,KSCTriad_g4.g4.g4.gap0,3219
1913,KSCTriad_g4.g4.g5.gap0,4091
1914,KSCTriad_g4.g4.g6.gap0,3099
1915,KSCTriad_g4.g4.g7.gap0,3605
1916,KSCTriad_g4.g5.g1.gap0,2360
1917,KSCTriad_g4.g5.g2.gap0,1459
1918,KSCTriad_g4.g5.g3.gap0,3099
1919,KSCTriad_g4.g5.g4.gap0,2744
1920,KSCTriad_g4.g5.g5.gap0,3829
1921,KSCTriad_g4.g5.g6.gap0,2626
1922,KSCTriad_g4.g5.g7.gap0,4091
1923,KSCTriad_g4.g6.g1.gap0,3605
1924,KSCTriad_g4.g6.g2.gap0,2820
1925,KSCTriad_g4.g6.g3.gap0,2653
1926,KSCTriad_g4.g6.g4.gap0,2421
1927,KSCTriad_g4.g6.g5.gap0,2628
1928,KSCTriad_g4.g6.g6.gap0,4091
1929,KSCTriad_g4.g6.g7.gap0,3605
1930,KSCTriad_g4.g7.g1.gap0,4091
1931,KSCTriad_g4.g7.g2.gap0,3605
1932,KSCTriad_g4.g7.g3.gap0,4091
1933,KSCTriad_g4.g7.g4.gap0,4091
1934,KSCTriad_g4.g7.g5.gap0,4091
1935,KSCTriad_g4.g7.g6.gap0,4091
1936,KSCTriad_g4.g7.g7.gap0,4091
1937,KSCTriad_g5.g1.g1.gap0,1869
1938,KSCTriad_g5.g1.g2.gap0,2195
1939,KSCTriad_g5.g1.g3.gap0,4091
1940,KSCTriad_g5.g1.g4.gap0,4091
1941,KSCTriad_g5.g1.g5.gap0,3099
1942,KSCTriad_g5.g1.g6.gap0,4091
1943,KSCTriad_g5.g1.g7.gap0,4091
1944,KSCTriad_g5.g2.g1.gap0,1042
1945,KSCTriad_g5.g2.g2.gap0,1442
1946,KSCTriad_g5.g2.g3.gap0,3099
1947,KSCTriad_g5.g2.g4.gap0,2857
1948,KSCTriad_g5.g2.g5.gap0,1476
1949,KSCTriad_g5.g2.g6.gap0,2591
1950,KSCTriad_g5.g2.g7.gap0,3829
1951,KSCTriad_g5.g3.g1.gap0,4091
1952,KSCTriad_g5.g3.g2.gap0,3605
1953,KSCTriad_g5.g3.g3.gap0,1489
1954,KSCTriad_g5.g3.g4.gap0,3605
1955,KSCTriad_g5.g3.g5.gap0,1342
1956,KSCTriad_g5.g3.g6.gap0,2228
1957,KSCTriad_g5.g3.g7.gap0,2420
1958,KSCTriad_g5.g4.g1.gap0,1819
1959,KSCTriad_g5.g4.g2.gap0,2176
1960,KSCTriad_g5.g4.g3.gap0,2956
1961,KSCTriad_g5.g4.g4.gap0,3099
1962,KSCTriad_g5.g4.g5.gap0,3605
1963,KSCTriad_g5.g4.g6.gap0,3331
1964,KSCTriad_g5.g4.g7.gap0,4091
1965,KSCTriad_g5.g5.g1.gap0,1957
1966,KSCTriad_g5.g5.g2.gap0,2379
1967,KSCTriad_g5.g5.g3.gap0,3099
1968,KSCTriad_g5.g5.g4.gap0,3829
1969,KSCTriad_g5.g5.g5.gap0,2914
1970,KSCTriad_g5.g5.g6.gap0,3099
1971,KSCTriad_g5.g5.g7.gap0,4091
1972,KSCTriad_g5.g6.g1.gap0,3331
1973,KSCTriad_g5.g6.g2.gap0,1405
1974,KSCTriad_g5.g6.g3.gap0,2654
1975,KSCTriad_g5.g6.g4.gap0,3829
1976,KSCTriad_g5.g6.g5.gap0,3829
1977,KSCTriad_g5.g6.g6.gap0,2672
1978,KSCTriad_g5.g6.g7.gap0,4091
1979,KSCTriad_g5.g7.g1.gap0,3605
1980,KSCTriad_g5.g7.g2.gap0,3605
1981,KSCTriad_g5.g7.g3.gap0,4091
1982,KSCTriad_g5.g7.g4.gap0,4091
1983,KSCTriad_g5.g7.g5.gap0,4091
1984,KSCTriad_g5.g7.g6.gap0,4091
1985,KSCTriad_g5.g7.g7.gap0,4091
1986,KSCTriad_g6.g1.g1.gap0,3099
1987,KSCTriad_g6.g1.g2.gap0,2472
1988,KSCTriad_g6.g1.g3.gap0,1774
1989,KSCTriad_g6.g1.g4.gap0,3331
1990,KSCTriad_g6.g1.g5.gap0,1747
1991,KSCTriad_g6.g1.g6.gap0,3605
1992,KSCTriad_g6.g1.g7.gap0,3099
1993,KSCTriad_g6.g2.g1.gap0,1134
1994,KSCTriad_g6.g2.g2.gap0,2208
1995,KSCTriad_g6.g2.g3.gap0,2994
1996,KSCTriad_g6.g2.g4.gap0,2401
1997,KSCTriad_g6.g2.g5.gap0,1714
1998,KSCTriad_g6.g2.g6.gap0,2030
1999,KSCTriad_g6.g2.g7.gap0,3605
2000,KSCTriad_g6.g3.g1.gap0,2887
2001,KSCTriad_g6.g3.g2.gap0,3829
2002,KSCTriad_g6.g3.g3.gap0,3605
2003,KSCTriad_g6.g3.g4.gap0,4091
2004,KSCTriad_g6.g3.g5.gap0,2002
2005,KSCTriad_g6.g3.g6.gap0,2255
2006,KSCTriad_g6.g3.g7.gap0,4091
2007,KSCTriad_g6.g4.g1.gap0,2844
2008,KSCTriad_g6.g4.g2.gap0,3099
2009,KSCTriad_g6.g4.g3.gap0,2588
2010,KSCTriad_g6.g4.g4.gap0,2904
2011,KSCTriad_g6.g4.g5.gap0,1945
2012,KSCTriad_g6.g4.g6.gap0,2618
2013,KSCTriad_g6.g4.g7.gap0,4091
2014,KSCTriad_g6.g5.g1.gap0,2659
2015,KSCTriad_g6.g5.g2.gap0,2932
2016,KSCTriad_g6.g5.g3.gap0,1567
2017,KSCTriad_g6.g5.g4.gap0,2902
2018,KSCTriad_g6.g5.g5.gap0,2172
2019,KSCTriad_g6.g5.g6.gap0,3331
2020,KSCTriad_g6.g5.g7.gap0,4091
2021,KSCTriad_g6.g6.g1.gap0,2723
2022,KSCTriad_g6.g6.g2.gap0,2814
2023,KSCTriad_g6.g6.g3.gap0,2550
2024,KSCTriad_g6.g6.g4.gap0,3829
2025,KSCTriad_g6.g6.g5.gap0,4091
2026,KSCTriad_g6.g6.g6.gap0,3331
2027,KSCTriad_g6.g6.g7.gap0,4091
2028,KSCTriad_g6.g7.g1.gap0,4091
2029,KSCTriad_g6.g7.g2.gap0,4091
2030,KSCTriad_g6.g7.g3.gap0,4091
2031,KSCTriad_g6.g7.g4.gap0,2825
2032,KSCTriad_g6.g7.g5.gap0,3605
2033,KSCTriad_g6.g7.g6.gap0,4091
2034,KSCTriad_g6.g7.g7.gap0,4091
2035,KSCTriad_g7.g1.g1.gap0,3605
2036,KSCTriad_g7.g1.g2.gap0,1819
2037,KSCTriad_g7.g1.g3.gap0,4091
2038,KSCTriad_g7.g1.g4.gap0,4091
2039,KSCTriad_g7.g1.g5.gap0,3829
2040,KSCTriad_g7.g1.g6.gap0,4091
2041,KSCTriad_g7.g1.g7.gap0,4091
2042,KSCTriad_g7.g2.g1.gap0,3331
2043,KSCTriad_g7.g2.g2.gap0,3331
2044,KSCTriad_g7.g2.g3.gap0,4091
2045,KSCTriad_g7.g2.g4.gap0,2775
2046,KSCTriad_g7.g2.g5.gap0,3605
2047,KSCTriad_g7.g2.g6.gap0,1174
2048,KSCTriad_g7.g2.g7.gap0,4091
2049,KSCTriad_g7.g3.g1.gap0,2770
2050,KSCTriad_g7.g3.g2.gap0,3605
2051,KSCTriad_g7.g3.g3.gap0,2774
2052,KSCTriad_g7.g3.g4.gap0,4091
2053,KSCTriad_g7.g3.g5.gap0,3829
2054,KSCTriad_g7.g3.g6.gap0,3605
2055,KSCTriad_g7.g3.g7.gap0,4091
2056,KSCTriad_g7.g4.g1.gap0,3331
2057,KSCTriad_g7.g4.g2.gap0,1188
2058,KSCTriad_g7.g4.g3.gap0,3099
2059,KSCTriad_g7.g4.g4.gap0,3605
2060,KSCTriad_g7.g4.g5.gap0,4091
2061,KSCTriad_g7.g4.g6.gap0,4091
2062,KSCTriad_g7.g4.g7.gap0,4091
2063,KSCTriad_g7.g5.g1.gap0,3605
2064,KSCTriad_g7.g5.g2.gap0,4091
2065,KSCTriad_g7.g5.g3.gap0,3099
2066,KSCTriad_g7.g5.g4.gap0,4091
2067,KSCTriad_g7.g5.g5.gap0,3605
2068,KSCTriad_g7.g5.g6.gap0,4091
2069,KSCTriad_g7.g5.g7.gap0,4091
2070,KSCTriad_g7.g6.g1.gap0,4091
2071,KSCTriad_g7.g6.g2.gap0,4091
2072,KSCTriad_g7.g6.g3.gap0,4091
2073,KSCTriad_g7.g6.g4.gap0,3605
2074,KSCTriad_g7.g6.g5.gap0,3605
2075,KSCTriad_g7.g6.g6.gap0,4091
2076,KSCTriad_g7.g6.g7.gap0,4091
2077,KSCTriad_g7.g7.g1.gap0,4091
2078,KSCTriad_g7.g7.g2.gap0,4091
2079,KSCTriad_g7.g7.g3.gap0,4091
2080,KSCTriad_g7.g7.g4.gap0,4091
2081,KSCTriad_g7.g7.g5.gap0,4091
2082,KSCTriad_g7.g7.g6.gap0,4091
2083,KSCTriad_g7.g7.g7.gap0,4091
2084,SOCN_Schneider.lag1,324
2085,SOCN_Schneider.lag2,452
2086,SOCN_Schneider.lag3,403
2087,SOCN_gGrantham.lag1,137
2088,SOCN_gGrantham.lag2,348
2089,SOCN_gGrantham.lag3,244
2090,APAAC_Pc1.A,9
2091,APAAC_Pc1.R,163
2092,APAAC_Pc1.N,616
2093,APAAC_Pc1.D,1120
2094,APAAC_Pc1.C,2
2095,APAAC_Pc1.Q,791
2096,APAAC_Pc1.E,525
2097,APAAC_Pc1.G,702
2098,APAAC_Pc1.H,1265
2099,APAAC_Pc1.I,725
2100,APAAC_Pc1.L,198
2101,APAAC_Pc1.K,588
2102,APAAC_Pc1.M,2150
2103,APAAC_Pc1.F,1141
2104,APAAC_Pc1.P,456
2105,APAAC_Pc1.S,75
2106,APAAC_Pc1.T,687
2107,APAAC_Pc1.W,752
2108,APAAC_Pc1.Y,529
2109,APAAC_Pc1.V,204
2110,APAAC_Pc2.Hydrophobicity.1,154
2111,APAAC_Pc2.Hydrophilicity.1,261
2112,APAAC_Pc2.Hydrophobicity.2,352
2113,APAAC_Pc2.Hydrophilicity.2,268
2114,APAAC_Pc2.Hydrophobicity.3,383
2115,APAAC_Pc2.Hydrophilicity.3,324
2116,Geary_CIDH920105.lag1,378
2117,Geary_CIDH920105.lag2,560
2118,Geary_CIDH920105.lag3,238
2119,Geary_BHAR880101.lag1,623
2120,Geary_BHAR880101.lag2,311
2121,Geary_BHAR880101.lag3,309
2122,Geary_CHAM820101.lag1,511
2123,Geary_CHAM820101.lag2,148
2124,Geary_CHAM820101.lag3,1
2125,Geary_CHAM820102.lag1,671
2126,Geary_CHAM820102.lag2,686
2127,Geary_CHAM820102.lag3,608
2128,Geary_CHOC760101.lag1,568
2129,Geary_CHOC760101.lag2,165
2130,Geary_CHOC760101.lag3,74
2131,Geary_BIGC670101.lag1,597
2132,Geary_BIGC670101.lag2,182
2133,Geary_BIGC670101.lag3,57
2134,Geary_CHAM810101.lag1,210
2135,Geary_CHAM810101.lag2,423
2136,Geary_CHAM810101.lag3,503
2137,Geary_DAYM780201.lag1,386
